SMILES
CCCCCCOC(=O)CS(=O)(=O)O
CCCCCCCCCCC(CS(=O)(=O)O)OCCC
CCCCCCCCCCCCC(C(OCC)(OCC)OS(=O)(=O)O)OCC
CCCCCCCCCCCCOC(C)OC(C)OC(C)OS(=O)(=O)O
CCCCC(COC(=O)CC(C(=O)OCC(CCCC)C(=O)C)S(=O)(=O)O)C(=O)C
CCCCC(CC)COC(=O)C(CS(=O)(=O)O)C(=O)OCC(CC)CCCC
CCCCCCCCCCCCCCCCC(C)(C(OCC)(OCC)S(=O)(=O)O)OCC
CCCCCCCCCCOC(=O)C(CS(=O)(=O)O)C(=O)OCCCCCCCCCC
CCCCCCCC(C(C(OCC)(OCC)OS(=O)(=O)O)(OCC)OCC)OCC
CCCCCCCCCCCCCCC(C)OC(C)CS(=O)(=O)O
CCCCCCOC(C)(CS(=O)(=O)O)OCCCCCC.[Na]
CCC(CCOC(=O)CS(=O)(=O)O)C(C)C
CCCCCCCCCCCCCCC(C)(C(OCC)(OCC)S(=O)(=O)O)OCC
CCCCCCCCOC(=O)CS(=O)(=O)O
CCCCCCCOC(C)(CS(=O)(=O)O)OCCCCCCC.[Na]
CCCCCCCCCCCCC(CS(=O)(=O)O)OCC
CCCCCCCCCCCCOC(=O)CS(=O)(=O)O
CCCCCCCCCCCC(CCS(=O)(=O)O)OCC
CCCCCCCCCCCC(=O)OC(C)CS(=O)(=O)O
CCCCCCCCCCOC(=O)CS(=O)(=O)O
CCCCCCCCCCCCCCCCOCC(CS(=O)(=O)O)OC(=O)C
CCCCC(CC)COCC(COCC(C)CC)OCCOCCCS(=O)(=O)O
CCCCCCOC(C)(CS(=O)(=O)O)OCCCCCC
CCCCCCCCCCCCC(C)(C(OCC)(OCC)S(=O)(=O)O)OCC
CCCCCCC(C)OC(=O)CS(=O)(=O)O
CCCCCCCCCCCCCCCOC(=O)CS(=O)(=O)O
CCCCCCCCCCCCCCCCOC(C)(C(OCC)(OCC)S(=O)(=O)O)OCC
CCCCCCCCCCCCCCOC(C)(C(OCC)(OCC)S(=O)(=O)O)OCC
CCCCCCOC(=O)C(C(C(=O)OCCCCCC)S(=O)(=O)O)C(=O)OCCCCCC
CCCCCCCCCCC(C)OC(C)CS(=O)(=O)O
CCCCCC(CC)(CC)OC(=O)CS(=O)(=O)O
CCCCC(CC)COC(=O)CC(CS(=O)(=O)O)C(=O)OCC(CC)CCCC
CCCC(CCCC(=O)OCCS(=O)(=O)O)C(C)C
CCCCCCCCCCCOC(=O)CS(=O)(=O)O
CCCCCCCCCC(CCS(=O)(=O)O)OCCC
CCCCCCCCCCCCCCCCCCCCCCOCC(CS(=O)(=O)O)OC(=O)C
CCCCC(CC)COC(CC(C(O)OCC(CC)CCCC)S(=O)(=O)O)O
CCCCCC(C)COC(=O)C(CC(=O)OCC(CC)CCCCC)CS(=O)(=O)O
CCCCCCCCCCCCCCC(CS(=O)(=O)O)OCC
CCCCCC(CC)COC(=O)CC(CS(=O)(=O)O)C(=O)OCC(CC)CCCCC
CCCCCCCCCCCCCCCCC(C)OC(C)CS(=O)(=O)O
CCCCC(C)OCCS(=O)(=O)O
CCCCCCCCCC(C(C(OCC)(OCC)OS(=O)(=O)O)(OCC)OCC)(OCC)OCC
CCC(C)(C)CC(C)(C(=O)OCCS(=O)(=O)O)C(C)(C)CC
CCCCCC(CC)OCC(COC(CC)CCCCC)OC(COC(CC)CCCCC)(COC(CC)CCCCC)OS(=O)(=O)O
CCCCCCCCCCC(C)OC(=O)OCCS(=O)(=O)O
CCCCCCCCCCC(C(OCC)(OCC)OS(=O)(=O)O)OCC
CCCCCCC(C(C)OC(=O)C=C)(C(C)OC(=O)C=C)C(=O)OCCS(=O)(=O)O
CCCCCCCCCOC(=O)CS(=O)(=O)O
CCCCC(CC)COCC(COCC(C)CC)OCCOCCOCCCS(=O)(=O)O
