SMILES
CCCCCCCCCCCCC(C(=O)OO)S(=O)(=O)O
CCCCCCCCCCCCCCCCC(C(=O)OC(C)C)S(=O)(=O)O
CCCCCCCCC(C(=O)O)C(CCCCCCCC)(C(=O)OC)S(=O)(=O)O
CCCCCCCCCCOC(=O)C(CCCCCCC)S(=O)(=O)O
CCCCCCCCCCCCCCCCC(C(=O)OCCCCCCCCCC)S(=O)(=O)O
COC(=O)CCCCCCCCCCCC(C(=O)OC)S(=O)(=O)O
CCCCCCCCCCCCCCCCC(C(=O)OC)S(=O)(=O)O
CCCCCCCCC(C(=O)[O-])C(CCCCCCCC)(C(=O)[O-])S(=O)(=O)O
CCCCCCC(CC(=O)OC)(C(=O)OC)S(=O)(=O)O
CCCCCC(C(=O)OC)S(=O)(=O)O
CCC(CC)CCCC(CC(=O)OC)(C(=O)OC)S(=O)(=O)O
CCCCCCCCCC(=O)OC(CCC)C(CCCCCCCC(=O)OC)S(=O)(=O)O
CCCCCCCCCCC(C(=O)OC)S(=O)(=O)O.[Na].[Na].[Na]
CCCCCCCCCCCCCC[C-](C(=O)OC)S(=O)(=O)O.[Na].[Na].[Na+]
CCCCCCCCCC(=O)OC(CCC)C(CCCCCCCC(=O)C)S(=O)(=O)O
CCCCCCCCCCCCCCC(C(=O)OC)(C(CCCCCCCCCCCC)(C(=O)OC)S(=O)(=O)O)S(=O)(=O)O
CCCCCCCCCCC(C(=O)OCCCCCCC)S(=O)(=O)O
CCCCCCCCCCC(C(=O)OCC)S(=O)(=O)O
CCCCCCCCCCCCCC(C(=O)OC)S(=O)(=O)O
CCCCCCCCC(C(=O)OCC(CC)CCCC)S(=O)(=O)O
CCCCCCCCCCCCC(C(=O)[O-])S(=O)(=O)O
CCCCCCCCCCCCCCCCC(C)(C(=O)[O-])S(=O)(=O)O
CCCCCCCCCCOC(=O)C(CCCCCCCC)S(=O)(=O)O
CCCCCCCCCCCCCCC(C(=O)OC)S(=O)(=O)O
CC(CCCCCCCCC(=O)OC)S(=O)(=O)O
CCCCCCCCC(CCCCCCCC)(C(C(=O)OC)S(=O)(=O)O)C(=O)[O-]
CCCCCCCCCCCCCCC(C(=O)OCCCCCCCCCCCC)S(=O)(=O)O
CCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)[O-])C(CC)S(=O)(=O)O
CCCCCCCCCCCCCCC(C(=O)OO)S(=O)(=O)O
CCCCCCCCCCCCCCCCOC(=O)C(CCCCCCCCCCCCCC)S(=O)(=O)O
CCCCCCCCCCCCCCCCC(C(=O)OC)S(=O)(=O)O
CCCCCCCCCOC(=O)C(CCCCCCC)S(=O)(=O)O
CCCCCCCCCCCCC(C(=O)OCCCCCCCCCC)S(=O)(=O)O
COC(=O)CCCCCCCCC(CCCCCCCC(=O)OC)S(=O)(=O)O
CCCCCCCC(C(=O)OCCCCCC)S(=O)(=O)O
CCCCCCCCC(C(=O)OC)S(=O)(=O)O
CCCCCCCCCCCCC(C(=O)OCCC)S(=O)(=O)O
CCCCCCCCCCCCCCCCC(C(=O)OCCCC)S(=O)(=O)O
CCCCCCCCCCCCCCC(C(=O)OCCCCCCCCCC)S(=O)(=O)O
CCCCCCCCCCCCC(C(=O)OC)S(=O)(=O)O.[Na]
CCCCCCCCC(C(=O)OCC)S(=O)(=O)O
CCCCCCCCCCCCCCCCCCC(C(=O)OCC)S(=O)(=O)O
CCCCCCCCCCC(C(=O)OCCC)S(=O)(=O)O
CCCCCCCCCCCCC(OC(=O)CCCCCC)S(=O)(=O)O
CCCCCCCCC(C(=O)OCCC)S(=O)(=O)O
CCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)OC)C(CC)S(=O)(=O)O
CCCCCCCCCCCCCCOC(=O)C(CCCCCCCCCC)S(=O)(=O)O
CCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCCC)S(=O)(=O)O
CCCCCCCCCCCCCCCCCCC(C(=O)OC)S(=O)(=O)O
CCCCCCCCCCCCCCCCCCCCC(C(=O)OCC)S(=O)(=O)O
