SMILES
CCCCCCCCCCCCCC(CCCCCCCCCCCC)COS(=O)(=O)[O-].[K+]
CCCCCCCCCCC(CCCCCCCCC)OS(=O)(=O)[O-].[Na+]
CCCCCCCCCC(CCCCCC)COS(=O)(=O)[O-].[K+]
CCCCCCCCCCCCCCCOS(=O)(=O)[O-].CCCCCCCCCCCCCCCOS(=O)(=O)[O-].[Mg+2]
CCCCCCCCCCCCCCCCCCCCC(CCCCCCCCCCC)COS(=O)(=O)[O-].[Na+]
CCCCCCC(CCCC)COS(=O)(=O)[O-]
CCCCCCCCCCCCOCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]
CCCCCCCCCCCCCCCCCCCCC(CCCCCCC)COS(=O)(=O)[O-].CCCCCCCCCCCCCCCCCCCCC(CCCCCCC)COS(=O)(=O)[O-].[Ca+2]
CCCCCCCC(C)OS(=O)(=O)[O-].[Na+]
CCCCCCCCCCCCCCCCC=CC(CCCCCCCCCCC)COS(=O)(=O)[O-].[Na+]
CCCCCCCCCCCCCCCCCCCCOS(=O)(=O)[O-].CCCCCCCCCCCCCCCCCCCCOS(=O)(=O)[O-].[Ca+2]
CCCCCCC(CCCCCC)COS(=O)(=O)[O-].[K+]
CCCCCCCCCOS(=O)(=O)OCCCCCCC.[Na]
CCCCCCCCCCCCOS(=O)(=O)OCC.[Na]
CCCCCCCCC(CCCCCC)COCCCOCCCOCCCOS(=O)(=O)[O-].[Na+]
CCCCCCCCCCCCCCCC(CCCCCCCCCCC)COS(=O)(=O)[O-].[Na+]
CCCCCCCCCCCCCCCCOC(CCCCCCCCCCCCCCC)OS(=O)(=O)[O-].[Na+]
CCCCCCCC(COS(=O)(=O)[O-])C=CCCCCCC.[Na+]
CCCCCCCOS(=O)(=O)[O-].[Mg+2]
CCCCCCCCOS(=O)(=O)[O-].[Na+]
C.CCCCCCCCCCCCOS(=O)(=O)[O-]
CCCCCCCCCCC=CC(CCCCCCCCC)COS(=O)(=O)[O-].[K+]
CCCCCCCCCCCCC[CH2-].CCCCCCCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+].[Na+]
CCCCCCCCCCCCCCC(C)COS(=O)(=O)[O-]
CCCCCCCCCCCCCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]
CCCCCCCCCCCCCCCCCCCC(COS(=O)(=O)[O-])C=CCCCCCCCCCCC.[Na+]
CCCCCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCCC)COS(=O)(=O)[O-].[Na+]
CCCCCCCCCCCCCOS(=O)(=O)[O-].CCCCCCCCCCCCCOS(=O)(=O)[O-].[Mg+2]
CCCCCCCCCCCCCCCCCCC(CCCCCC)COS(=O)(=O)[O-].[Na+]
CCCCCCCCCCCCCC(COS(=O)(=O)[O-])C=CCCCCCC.[Na+]
CCCCCCCCCCCCCCCCC(CCCCCCC)COS(=O)(=O)[O-].[K+]
CCCCCCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCC)COS(=O)(=O)[O-].[K+]
CCCCCCCCC(CCCCCCC)COS(=O)(=O)[O-].[Na+]
CCCCCCCC=COS(=O)(=O)[O-].[Na+]
CCCCCCCCCCC(C)CCCCOS(=O)(=O)[O-]
CCCCCCCCCCCCCCCCCCC(COS(=O)(=O)[O-])C=CCCCCCCCCCCCCCCCCC.[K+]
CCCCCCCCC(CCCCCC)COS(=O)(=O)O.[Na]
CCCCCCCCCCC(CCCCCCCCCC)COS(=O)(=O)[O-].[K+]
CCCCCCCCCCCCCCCCC(CCCCCCCCC)COS(=O)(=O)[O-].[Na+]
CCCCCCCCCCCCOS(=O)(=O)[O-].CCCCCCCCCCCCOS(=O)(=O)[O-].CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+].[Na+].[Na+]
