SMILES
CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]
CCCCCCCCCCCCCCCCC(CCCCCCCCCC)COS(=O)(=O)[O-].[K+]
CCCCCCCCCCCCCCCCCCCCCCC(CCCCCCCCCCCC)COS(=O)(=O)[O-].[K+]
CCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCC)COS(=O)(=O)[O-].[Na+]
CCCCCCCCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCCCCC)COS(=O)(=O)[O-].[Na+]
CCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCC)COS(=O)(=O)[O-].[Na+]
CCCCCCCCCC(CCCCCCCC)COS(=O)(=O)[O-].[Na+]
CCCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCCC)COS(=O)(=O)[O-].[K+]
CCCCCCCCCCCCCCCCCC(CCCCCCCC)COS(=O)(=O)[O-].[K+]
CCCCCCCCCCCCCCCCC(CCCCCCCCC)COS(=O)(=O)[O-].[K+]
CCCCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCC)COS(=O)(=O)[O-].[K+]
CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCOS(=O)(=O)[O-].[K+]
CCCCCCCCCCCCCCCCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]
CCCCCCCCCCCCCCCCC(CCCCCCC)COS(=O)(=O)[O-].[Na+]
CCCCCCCCCCCCCC(CCCCCC)COS(=O)(=O)[O-].[Na+]
CCCCCCCCCCCCCCCCCCCC(CCCCCCCC)COS(=O)(=O)[O-].[K+]
CCCCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCC)COS(=O)(=O)[O-].[Na+]
CCCCCCCCCC(CCCCCCCCC)COS(=O)(=O)[O-].[Na+]
CCCCCCCCCCCCCOS(=O)(=O)[O-].[K+]
CCCCCCCCCCCCCCCC(CCCCCCC)COS(=O)(=O)[O-].[Na+]
CCCCCCCCC(CCCCCCC)COS(=O)(=O)[O-].[Na+]
CCCCCCCCCCCCCCCCCCCCCC(CCCCCCC)COS(=O)(=O)[O-].[Na+]
CCCCCCCCCCCCCC(CCCCCCCCCCCCC)COS(=O)(=O)[O-].[K+]
CCCCCCCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCCCCC)COS(=O)(=O)[O-].[Na+]
CCCCCCCCCCCCCCCCC(CCCCCCCC)COS(=O)(=O)[O-].[K+]
CCCCCCCCCC(CCCCCCC)COS(=O)(=O)[O-].[Na+]
CCCCCCCCCCCCOS(=O)(=O)[O-].C=COOC=C.[Na+]
CCCCCCCCCCCCCCCCCCCCC(CCCCCCC)COS(=O)(=O)[O-].[Na+]
CCCCCC=CCC=CCCCCCCCCOS(=O)(=O)[O-].[Na+]
CCCCCCCCCCCC(CCCCCCCCCCC)COS(=O)(=O)[O-].[Na+]
CCCCCCCCCCCCCCCCCC(CCCCCCCCC)COS(=O)(=O)[O-].[K+]
CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]
CCCCCCCCCCCCCCCCC(CCCCCCC)COS(=O)(=O)[O-].[K+]
CCCCCCCCCCCC(CCCCCC)COS(=O)(=O)[O-].[K+]
CCCCCCCCC(CCCCCCCC)COS(=O)(=O)[O-].[Na+]
CCCCCCCCCCCCCCCCCCCOS(=O)(=O)[O-].[K+]
CCCCCCCCCCCCCCCCCCCCCC(CCCCCCCCCCC)COS(=O)(=O)[O-].[K+]
CCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCC)COS(=O)(=O)[O-].[Na+]
CCCCCCCCCCC(CCCCCCCCC)COS(=O)(=O)[O-].[K+]
CCCCCCCCCCCCCCCCCCCCCCC(CCCCCCCCC)COS(=O)(=O)[O-].[K+]
CCCCCCCCCCCCCCCCCC(CCCCCCCCCCCCC)COS(=O)(=O)[O-].[K+]
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]
CCCCCCCCCCCCCCC(CCCCCCCCCC)COS(=O)(=O)[O-].[Na+]
CCCCCCCCC=CCCCCCCCCOS(=O)(=O)[O-].[K+]
CCCCCCCCCCOS(=O)(=O)[O-].[Na+]
CCCCCCCCCCCCCCCCCCCCCCC(CCCCCC)COS(=O)(=O)[O-].[Na+]
CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]
CCCCCCCCC=CCCCCCCCCOS(=O)(=O)[O-].[Na+]
