SMILES
CCCCCCC(CCC(=O)O)S(=O)(=O)O
CCCCCCCC[CH]C([CH]CCCCCCC(=O)OO)S(=O)(=O)O
CCCCCCCCCCC(C(=O)OO)S(=O)(=O)O
CCCCCCCCCCCCCC(CC(=O)O)S(=O)(=O)O
CCCCCCC(C(CCCCCCCC(=O)O)OS(=O)(=O)O)OS(=O)(=O)O
CCCCCCCCC(CCCCCCCC(C(=O)O)OS(=O)(=O)O)CC(=O)O
CCCCCCC(CC(C)S(=O)(=O)O)C(=O)OO
CCCCCCCCCCCCCCCC(C(=O)C(=O)O)S(=O)(=O)O
CCCCCCCC(CCCCCCCCC(=O)O)S(=O)(=O)O
CCCCCCCCCC(CCCCCCCC(=O)OOS(=O)(=O)O)O
CCCCCCCCC(CCCCCCCCC(=O)O)S(=O)(=O)O
CCCCC(CC)C(OC(=O)CCC(=O)OC(C(CC)CCCC)S(=O)(=O)O)S(=O)(=O)O
CCCCCCCCC(C[CH]CCCCCCC(=O)OO)S(=O)(=O)O
CCCCCCCCCC(CCCCCCCC(=O)OOO)S(=O)(=O)O
CCCCCCCCCCCCCC(CC(O)S(=O)(=O)O)C=O
CCCC(CC(CCC(=O)O)C(=O)O)S(=O)(=O)O
CCCCCCCCC(CCCCCCCCC(=O)OO)S(=O)O
CCCCCCCCCC(CCCCCCCC(=O)O)S(=O)(=O)O
CCCCCCCCCC(CCCCCCCC(=O)O)S(=O)(=O)O
CCCCCCCCCCCCCC(=O)OC(CC)S(=O)(=O)O
CCC(CCCCCCCC(=O)OO)S(=O)(=O)O
CCCCCCCCCCCC(OS(=O)(=O)OC(CCCCCCCCCCC)S(=O)(=O)O)S(=O)(=O)O
CCCCCCCCCC(=O)OC(CC)S(=O)(=O)O
CCCCCCCCCCCCCCCC(C(=O)OO)S(=O)(=O)O
CCCCCCC(C(CCCCCCCCCC(=O)O)OS(=O)(=O)O)OS(=O)(=O)O
CCCCCCCCC(CCCCCCCC)(CC(=O)S(=O)(=O)O)C(=O)O
CCCCCCCCCCCCCCCC(OC(=O)C)S(=O)(=O)O
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)S(=O)(=O)O
CCCCCCCCCCC(CC(=O)O)S(=O)(=O)O
CCCCCCCCCCCCCCCCCC(=O)S(=O)(=O)O
CCCCCCCCC(C(CCCC(=O)O)OS(=O)(=O)O)OS(=O)(=O)O
CCCCCCCCCCCCCCC(C(=O)O)OS(=O)(=O)O
CCCCCCCCCCCCC(=O)OC(CC)S(=O)(=O)O
CCCCCCCC(C(=O)OO)S(=O)(=O)O
CCCCCCCCC(C(CCCCCCCCCC(=O)O)OS(=O)(=O)O)OS(=O)(=O)O
CCCCCC(CCCCCCCC(=O)O)S(=O)(=O)O
CCCCCCCCC(C(CCCCCCCC(=O)OC)S(=O)(=O)O)S(=O)(=O)O
CCCCCCCCCC(CC(CCCCCC(=O)O)S(=O)(=O)O)O
CCCCCCC(CCCCCC)(CC(=O)S(=O)(=O)O)C(=O)O
CCCCCCC(C(=O)O)OS(=O)(=O)O
CCCC(CCCCC(=O)O)S(=O)(=O)O
CCC(CCCCSOS(=O)(=O)O)C(=O)O
CCCCCCCCC(C(CCCCCCCC(=O)OO)O)S(=O)(=O)O
CCCCCCCCCCCCC(C(=O)OO)S(=O)(=O)O
CCCCCCCCCC(CCCCCCCC(=O)O)S(=O)(=O)O
CCCCCCCCC(CC(CCCCCCC(=O)O)O)S(=O)(=O)O
CCCCC(CCC(=O)O)S(=O)(=O)O
CCCCCCCCC(CCC(CCCCC)C(=O)OO)S(=O)(=O)O
CCCCCCCCCCCC(OC(=O)C)S(=O)(=O)O
CCCCCCCCC(C(CCCCCCCC(=O)OO)S(=O)(=O)O)S(=O)(=O)O
CCCCCCCCCCCCCCCCCC(OC(=O)C)S(=O)(=O)O
CCCCCCCCCCCCCCCCC(=O)OC(C)S(=O)(=O)O
CCCCCCCCCC(CC(=O)O)S(=O)(=O)O
CCCCCCCCCCCCC(OC(=O)CCCCCC)S(=O)(=O)O
CCCCCCCCCCCCC(=O)OC(CC(=O)O)S(=O)(=O)O
CCCCCCCCCC(C(CCCCCC(C(=O)OO)S(=O)(=O)O)O)O
CCCCCCCCCC(CCCCCCCC(=O)O)S(=O)(=O)O
CCCCCCCC(CC(=O)O)S(=O)(=O)O
CCCCCCCCCCCCCCCCCC(C(=O)OO)S(=O)(=O)O
CCCCCCC(C(=O)OO)S(=O)(=O)O
CC(CCCCCCCCC(=O)O)S(=O)(=O)O
CCCCCCCCCC(=O)OC(C)S(=O)(=O)O
