SMILES
CCCCCCCCCCCC(=O)OCCCS(=O)(=O)[O-]
CCC(C)CCCCCCCCCCCOS(=O)(=O)[O-]
CCC(=O)OC(CCC(=O)C)CCC(=O)CCC(=O)COS(=O)(=O)OC
CCCCCCCCCCCCOS(=O)(=O)OC(C)C(=O)O
CCCCCCCCC(CCCCCCCCC(=O)OCC(CC)CCCC)OS(=O)(=O)[O-].[Na+]
CCCCCCCCCC(CCCCCCCCOC(=O)C)OS(=O)(=O)O
CCC(C)CCC(C)CCCCCOS(=O)(=O)[O-]
CCCCCCCCC(CCC)OS(=O)(=O)[O-]
CCCCCCCCCCC(CCCCCC)COS(=O)(=O)[O-]
CCCCC(CC)C(=O)OCCCCS(=O)(=O)[O-]
CC(CCCCCCCCCCCCOS(=O)(=O)C)C(=O)[O-]
CCCCCCCC(C)CCOS(=O)(=O)[O-]
CCC(C)CCCCCCCOS(=O)(=O)[O-]
CCCCCCCCCC(CCCCCCCC)OS(=O)(=O)[O-]
CCCCCCCCCCCCCCCCCCCCCCCCC(CS(=O)(=O)[O-])OC(=O)C
CCCCCCCCCCCCOS(=O)(=O)[O-].CC(C1CCCC1)C(=O)[O-]
CCCCCCCC(C)CCCCCCCOS(=O)(=O)[O-]
CCCCCCCCCOC(=O)C(C)OS(=O)(=O)O
CCCCCCCCCCC(C)CCCCCCOS(=O)(=O)[O-]
CCCCCCCCCCCCCCCC(C)OS(=O)(=O)OCCCCCCCCCCCC
CCCCCCCCC(C)CCCCCCCOS(=O)(=O)[O-]
CCCCCCCCOS(=O)(=O)OC(=O)CCC(=O)[O-]
CCCCCCCCCCCCCCCCCOS(=O)(=O)[O-]
CCCCCC(=O)CCC(=O)CCCOS(=O)(=O)OC
CCCCCCCCC(CCCCCCCCCOC(=O)C)OS(=O)(=O)O
CCCC(C)CCCCCCOS(=O)(=O)[O-]
CCCCCCCCCC(C)CCCCCOS(=O)(=O)[O-]
CCCCCCCCCCCCOS(=O)(=O)OC(=O)CC
CCCCCCCCCCC(C)CCCCCOS(=O)(=O)[O-]
CCCCCCCCCCCC(=O)OS(=O)(=O)OOCC
CCCCCCCCCCOC(=O)C(C)OS(=O)(=O)[O-].[Na+]
CCCCCCCC(C)OS(=O)(=O)OCC
CCCCC(CC)COS(=O)(=O)[O-]
CCCCCCCCC(CC)COS(=O)(=O)[O-]
CCCCCCCCCCCCCC(CCCC)OS(=O)(=O)[O-]
CCCCCCCC(C)CCCCCCCCOS(=O)(=O)[O-]
CCCCCC(CCC)CCOS(=O)(=O)[O-]
CCC(C)CCCCCCCCCCCCCCCCCCOS(=O)(=O)[O-]
CCCCCCCCCC(CCCCCCCCOC(=O)C)OS(=O)(=O)[O-].[Na+]
CCCC(CCOS(=O)(=O)C)C(=O)[O-]
CCCCCCCCC(C)CCOS(=O)(=O)[O-]
CCCCCCCCCCCCCCCCCCCCCCCCCCOS(=O)(=O)[O-]
CCCCCCCCCCCC(C)OS(=O)(=O)[O-]
CCCCCCCCCCCCCCC(C)OS(=O)(=O)[O-]
CCCCCC(CC)OS(=O)(=O)[O-]
CCCCCCCCCCCCCCCCC(CS(=O)(=O)[O-])OC(=O)C
CCCCCCCC(C)OS(=O)(=O)[O-]
CCCCCCCCCCCOS(=O)(=O)OC(C)CCCCCC
CCCCCCCCCCCCCCCCOS(=O)(=O)[O-]
CCCCCCCCC(CCCCCCCC)OS(=O)(=O)[O-]
